7328810190785056046,"reason people in Oakland are seriously struggling is because there's no jobs, there's no way to get money, to make money, to pay bills. Everything that come here closes down. Dunkin' Donuts came to Oakland. Dunkin' Donuts shut down. Can't make it no more. We have the Starbucks right here. Starbucks gone. Closed down. Leaving Oakland. Can't make it here no more. We just got this Raising Cane's restaurant over here. They had to close down the inside. Gone. Can't open no more. Almost every business that opens up in Oakland closes. Businesses close. Everything close. Lunch and Chipotle close. In-N-Out Burger on the other side. This used to be a Wal-Mart. We don't even have a Wal-Mart in Oakland. You know you ain't got no jobs if you don't got no Wal-Mart in your city. You know your city's struggling if you don't got no Wal-Mart. Wal-Mart closed down. Wal-Mart could not survive Oakland. Oakland is a hard place to survive. We got In-N-Out Burger right there on the other side ready to close down and I'm pretty sure Panda went after that. Next to T-Mobile, Chipotle, the little restaurant in there closed. The little restaurants across the street you can't see in their parking lot closed. All these big old buildings, big giant buildings, empty.
"
7329532793812241706,"Do you want to get this? Do you want to get this?
"
7343715174060199214,"This is my skin, plump and glassy. This was my skin when I was using the wrong moisturizer. Bumps, texture. This is my skin now, after I found my perfect moisturizer. Moisturizer I've been reaching for lately is the Mixoon Bean Cream. It has like this heavenly vanilla ice cream texture. Best part about this cream is the main ingredients are fermented bean extract, Korean pear, pomegranate, and barley. The simple ingredients in this cream doesn't clog my pores, they're not too sticky, this leaves your skin more revitalized. Texture is so nice on your skin because it leaves your skin hydrated but without greasy film. Breathes a glow within your skin, leaves your skin so glassy and plump.
"
7331288631442754822,"If you have a PC, you need to try this. If your computer has been hacked and you don't know what to do, I'll guide you in two steps. Step 1, click Windows R on your PC and type netplwiz. If you see anyone else other than you on this menu, you need to click on them and remove them. Step 2, click Windows R again on your PC and type mrt and then click next. This will activate Microsoft Simulations Remover tool, if you have a virus, it will remove it automatically. I have a better tip for next time."
7350532625641032968,"로코&벤마부부 더 많은 자막을 발랐는까....
"
7357991940442443013,"I like the way you kiss me, I can tell you miss me, I can tell it is, is, is, is. Not trying to be romantic, I hate it from the back.
"
7357547720002882821,"No es mi culpa que seas tan estúpida Oye, no le insultes Tú cállate gata, los animales no hablan
"
7345990151597821226,"ドンポチタイム ドンポチタイム 爽やかなコロナウイルスチョンピオとオレ クッキー スプーンでクッキーを食べました クッキーと一緒に食べると美味しいです クッキーと一緒に食べると美味しいです クッキーと一緒に食べると美味しいです
"
7335194280501202177,"Wake up, wake up, wake up! Your mom's a sheep. Your dad is gay. Your dad is my dad. You wanna build a snowman? Sheep. Wow! You ready? Uh-huh! Catch me! Hehe, catch me! Yo, wait! I'm gonna fly! Ah, sheep! Whee! Yeah! Baby mama!
"
7329154468954590510,"This is a work of art. This is bullshit. This is a work of art. This is bullshit.
"
7343129899856678145,"
"
7333950103524216065,"What the? What? What? What? What? What? 
"
7355874411129441567,Something you would buy if you thought your neighbor was a vampire a new house Steve. I Want you to understand what his answer is coming from our neighbor vampire black people move we stand here We working it out. We need to be calling on 9-1-1
7338532668302183726,"And you just keep going, saying it's fate I watch the moon, smell of my moon
"
7328462763796499758,"Dandelion is the liver herb. Your liver is a recoverable organ. It's the only organ in the body that has the ability to regrow or recover. That's why they can do a liver transplant on just a little bit of liver and the liver will regrow. And I'm so glad that God made the liver a recoverable organ because some of the things that people are doing to their body, in ignorance, mostly granted, if we didn't have a recoverable organ, some of us wouldn't even live past our 20s. And these herbs help stimulate the liver to regrow and to recover. Cancer cannot get a hold on the body if the liver is working in optimum performance. And one liver herb that many people don't realize it is, is the lemon. So a great drink in the morning, remember you wake up, have your water, have another bit of water, and then when you come near the kitchen, have the kettle boiled and put the juice of a lemon in some water with a little bit of boiling water on top and have a warm lemon drink. Fantastic liver tonic early in the morning. Also, the lemon is an internal alkalizer so that will do a few things too."
7339891232908250376,"랩을 잘하는 멤버는 누구일까요? 이 멤버는 랩을 잘하는 멤버는 누구일까요? 이 멤버는 이 멤버는 이 멤버는 이 멤버는 이 멤버는 이 멤버는 이 멤버는
"
7337551125958233349,"These roads of flames are pitchin' a fire I showed you I loved you, you called me a liar
"
7349732710790909230,"I can't do swervin', I was thinkin' lolliganders He was smokin' blood, then he shot the real murder I can't do swervin', I was thinkin' lolliganders
"
7355718177311001899,"Thank you brother, thank you for coming.
"
7359616148092095750,"extranjera extranjera
"
7359255574984412421,"It is absolutely impossible to get Spongebob home, but I am a genius to watch me do it. All right, all right, well, easy, there's his home.
"
7327298215479364906,"a little hole right here, and then it's like a back of the... Oh, sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. I'm so sorry. 
"
7357762031556021546,"私のビデオを見てくれてありがとう!
"
7359475259206044933,"Subtítulos por la comunidad de Amara.org
"
7359886060437982482,
7334316740840574240,"You
"
7352416715755523344,"This is wrong. This is right.
"
7326277550001491206,"Thanks for watching!
"
7359193600502041862,".
"
7342132710942493958,"Oh, I'm sorry she hit me like, baby Child, that thing's so beautiful, baby She just hit my heart, oh, baby Full force and she got me like, baby I be like, baby, baby Why you so upset, baby, baby Tried to make you mine, baby, baby So hard to find, baby, baby Baby, like always I'll just do the thing The way that you do it And she didn't show me nothing She be walkin' out so confident So handsome, I think she was meant to be Baby, like always Baby, like always
"
7359989433422187782,"Izzy McGuire, you are an outfit repeater! Maybe I'm an outfit repeater, but you're an outfit rememberer, which is just as pathetic!
"
7338571268360326402,"you the shit, bitch, you not even the thought, I be going hard, I'm breaking they hearts
"
7336301576472022302,".
"
7344189772526669057,"This is wrong. This is right.
"
7329276492502863135,"What happened to him? He died.
"
7332721430448082178,"♪
"
7328857303015279914,"Oh I'm gonna watch her burn Give me the baby Give it to me Throw it to me. I got you Right here I'm open Oh What the fuck
"
7359284880787770629,"All my friends tell me I'd be better off on my own And sometimes I believe them But I know I could never leave them
"
7359875299380661510,"And see that comes from sitting up there, pulling on that motherfucking knob. And, and, and, and see that finger there got done.
"
7353828314257149227,"What are the best sunscreens for everyday use? Let's take a look. Starting with... Ooh! I love the Glow Screen. I know it makes you look like a disco ball and many people don't like that, but I actually love it. And underneath makeup, it gives the right illuminating effect, but if you have sensitive eyes like I do, just be careful. I just discovered Hello Sunday, their Everyday One SPF 50. It's a super lightweight moisturizer, really, really light, and obviously I am pale as hell, but I tried it on Tiffany and it worked pretty well as well on her. It is a chemical sunscreen, so it's not going to leave a white cast. We also have, I forgot about this one, but First Aid Beauty Weightless Liquid Mineral Sunscreen. If you want a mineral sunscreen and you have a darker skin tone. Let me know if you have any questions below."
7353221855622335750,"슈퍼이콘
"
7345920136009878827,"Russian President Vladimir Putin warned that Russia is ready to use nuclear weapons if there is any threat to Russia's existence or independence. Putin said it would be a significant escalation if the U.S. sent troops into Ukraine. However, he added that he believes President Biden understands the situation and he does not think the world is heading toward a nuclear conflict. Meanwhile, the Biden administration says that it is sending another $300 million worth of weapons to Ukraine. Biden has said the U.S. will not send troops to Ukraine. By the way, this was a short-term measure that funding while Congress is working on a larger emergency aid bill."
7328649662657842475,"Someone copied our product almost exactly and started selling it on tiktok shop. People thought they were floof cakes and they were asking me where their orders were. It was hard to see because their cotton candy quality wasn't the same as floofs yet people thought it was a floof cake. We are back on tiktok shop and if you are looking for a cotton candy cake please come to us.
"
7322216236874616071,"Girl, if you still don't know your undertone, I found a filter that can really help you out. Ta-da! Look at this. Okay, so first of all, when you guys are shade or undertone matching, always match it to this area of the face, because this area of the face always gets the least amount of UV rays, so it's your most truest skin color. I feel like this shade family is too light. This one might work. That's too dark. Okay, so it's this one. Look for the swatch that just immediately blends in. For me, it's obviously the cool tone. And let's test if this filter actually works. This is shade 0.7C. And I'm just gonna blend it out with my finger. And look at that. No concealer, with concealer. This shade match is perfect. You need to try this filter out now and follow for more cute booty!"
7347369205701954822,".
"
7359658033489661190,
7348072451684764971,"Wait, wait, wait, wait a minute, what's this? This ain't enough. Make it enough. Damn!
"
7352469230454967559,"P-p-p-p-p-pululis, P-p-p-p-pululis, Eu te dou um pulo na piscina, na piscina, O gol não é o mesmo pra comer essa mina, P-p-p-p-p-pululis, Eu te dou um pulo na piscina, na piscina, O gol não é o mesmo pra comer essa mina, O gol tá com o pé de gravão, é o passo pra beber, Vai ficar com medo, vou puxar o seu pé, pé, Mano, eu paro com a mão, zé malé, né? O gol é físico, é queiro, Me-me-meiro nessa cara, Honra certa, de honra certa, Eu tiro um soco nessa cara, E golfai, golfai, golfai, Você é pequeno e tão girino, P-p-p-p-p-p-p-ponte, Quebra em dois igual palito, Eu tô com o p-p-p-p-p-p-p-pontado, Acerto sua cara, Para, toma, pega, O gol é o mais forte, O gol é o mais forte.
"
7326950736544189738,"You can't stop, J-Soul fly, I should rock it, fly Put on my jammies and dance the whole night away I'm naughty by nature like I'm hip-hop parade My hands in the sky, I weave and run side to side My feet on the floor, I'm about to turn up now I'm high in the floor, higher first
"
7330356250846170410,"Oh, we're leaving? Okay, let me just do my hair real quick. Okay.
"
7330128862677962027,"No. No. No. No. No. No. Exactly.
"
7354818318777306414,"They need a f***ing snack! They need a f***ing snack! They need a f***ing snack!
"
7359433878206991621,
7344887104960285958,"Fuck.
"
7349236600494116139,"just found out what a two-man actually is. I thought it was like a double date and then I just saw my for you page that it is not in fact a double date it is it is a double date plus dessert or just dessert no date I don't know. I literally said in my take back I'm going on a two-man like a while ago. Josie you can't just say that probably parents follow you that probably looks like I'm all oh my gosh
"
7358772476433714450,"Hello boss, salam alaikum, me today no come job, job no coming today, me water too much, road, road, water too much, water, yes, water too much, road no, no job coming today, yes, today no me job.
"
7359923416343874822,"I can never tell you where it's headed I promise I'll just make a move and it ain't worth it
"
7359812234404515089,"اشتركوا في القناة
"
7360052530899995909,"You
"
7336436695115533610,"Yay, big maaaaaaaaaaaaaaaa!
"
7351937085462318382,"So, studies show that men actually prefer women who don't get lip injections. Err, studies also show that women don't exist for men. Err. Swollen lip gloss from alpha. Err.
"
7332512090978028843,"i want you i need you oh god don't take these beautiful things that i've got
"
7332547006415670574,"This TikToker, she's about to fall in love. Now she goes by the name Catwoman. Now Catwoman was on vacation with her friends in Mykonos, and one night they all stay out late partying. And while they're walking back to their Airbnb, Catwoman hears a song playing in a nearby bar. And she loves this song. Oh my God, I literally ran in and started dancing. Also at that same bar is this guy, who we'll call Greek. And Greek is making his way through that bar, and that's when this moment happens. ♪ I'm just gonna date myself. ♪ ♪ I don't like anyone else. ♪ But unfortunately it's late, Catwoman's friends are bugging her to leave, and she's intoxicated, so she does. And about a week goes by, and Catwoman is back in Malaysia from her vacation. And she's forgotten all about that drunken night and this moment, until she starts looking at some of the vacation footage. And that's where she really notices Greek, like, damn, he kind of fine. I was like, sis, were you blind? He could be the one. I could be with a Greek man right now. So she takes the video of this moment and posts it to TikTok, and captions it asking the internet to help find him. And that video blows up like 16 million views. But unfortunately, nobody knows who he is."
7359876983825648901,"It may not mean nothing to y'all, but understand nothing was done for me, so I don't plan on stopping at all. I want to ship a-
"
7346261636346350894,"Wake up, it's a long night, darlin' Wake up, it's the brightest sky No love, it's a dark night, darlin' Hold on to me for dear life Wake up, where, where do we go to? Wake up, fire, fire in your eyes
"
7349982344050167082,"Mr. Vice President, Mr. Madison, Senator Burr, what is this?
"
7342566751684644097,".
"
7359076511103749382,"You should've seen that bum, that's when my tingle, lung, tingle, internet told me to push things, that's when I just went viral.
"
7351674984982383903,This is one of the coolest videos I've ever seen. Caught by Elwin R. You're looking at a formation of four U.S. Air Force Special Operations Command MC-130s coming down the mock loop of whales. Listen to this sound for just a moment. This is aviation photographer Nirvana in heaven and a place I want to go on my bucket list.
7344483372300913962,"Oh hell yeah! Now the kids can get their own milk.
"
7348637666889485610,"was to have him Can you be still for one second? Can you be still for one second back the... Fuck up! AHHHHHHHHHHHHHHHHHHHHH
"
7331118366230318382,"reporting on how President Biden really feels about Donald Trump. The president has described Trump to longtime friends and close aides as a sick F. Fuck! Sick expletive. Fuck! What a blanking blank hole. Fucking asshole. Of course Biden is calling Trump a sick. English motherfucker, do you speak it?
"
7333650660157672709,"This is a work of art. This is bullshit. This is a work of art. This is bullshit. This is a work of art. But this, this is bullshit.
"
7337101422133005610,"If you were to play in a high school game right now, how many points are you scoring? 70 and I'm gonna be in high school next year. How much I got to pay to be on my team We can make something work we'll see we'll see"
7345457891366767902,"This is the end of the video. Please like, subscribe, and comment if you enjoyed it. I'll see you in the next video. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye. Bye.
"
7336008846084689194,"oh oh no what have I done I should do something run away hide the painting or run away I should do something I don't know if there's two different outcomes to it run away or hide painting maybe I should hide the painting just checking in there's some noise coming from upstairs nothing nothing nothing nothing I didn't hear anything are you sure yeah yeah of course yes everything is fine all right good night then oh my god I ruined Shrek's portrait I gotta sleep
"
7359379094427110661,"I'm about to buy some dicks and make a home, eat me for dinner. What? What? What? I don't have nothing, see? I'm about to turn up my value. I don't have nothing, see? I'm about to turn up my value.
"
7354352786160586015,"I'm a Smarter Baby Smarter Smarter Baby Smarter 하늘 보면 열받이 깜빡일수록 더 열받이 Wanna be a winner Wanna be a winner Yeah like baby baby 난 나비가 잘 알소니 원하는 건 풍미란 놈 I call it sugar My sugar sugar 플랜 대로라면 망칠 리가 없지 내 sugar sugar My sugar 누구만의 내가 mean mean mean mean mean 신경 없어 shit shit shit shit shit 힙합을 위해 필 아름다운 대신 더 광광 이룬 빌런을 택했겠지 그렇게 바로 mean mean mean mean mean 내일보여 see see see see see 난 사랑하는 나를 이끌어 to factory I'm a Smarter Baby Smarter Smarter Baby Smarter 하늘 보면 열받이 깜빡일수록 더 열받이 Wanna be a winner Wanna be a winner
"
7355878522696600874,"Say yes sir? And I say let it be so Father. Let it be so. Let it be so. Let it be so. Lord, right now we ask that you release the presence of the Lord in this senate chamber. We just release the hovering glory of God on the earth in the senate chamber. We just pray right now, Lord God, over everybody...
"
7355984089087888646,"A escolhida foi você, então entra no calcão, pupa minha goma que eu vou te fuder, te fuder, te fuder. O Nidu, Nidu, a escolhida foi você, então entra no calcão, pupa minha goma que eu vou te fuder, te fuder, te fuder, te fuder.
"
7328696863421451522,"Okay, make sure it's on low.
"
7359122794174500101,
7328547883421043974,Can you put another 10 on my weight?
7335218299116178734,"Where they at?
"
7340436925418917126,"safest way to wash your hats. Place your hats on the top rack of the dishwasher. If the hats are overly stained you can use a pre-wash stain remover first. Add dishwasher detergent, select the coldest and shortest wash cycle and ensure you've turned off the heat dry setting to avoid shrinkage. Remove the hats and place them on a drying rack and let them dry overnight. Follow for more tips around the house.
"
7359463723741793554,"
"
7342173321024245022,"Thank you very much.
"
7353350792889306410,"Everything I say is the truth, make her disappear just like poop, then she's gone Addicted, don't know what the fuck I'm on I can't stop it when I feel it coming on
"
7338873419481500971,"She ride a dick like a carnival, I done did the impossible She ride a dick like a carnival Fender over, I have a flashback, she gon' eat me up like a carnival
"
7331507453399485738,"After Oklahoma Earthquake, the 3 US states that will have an earthquake in the upcoming days. Number 3. California. The state's complex fault system, particularly the San Andreas Fault, continues to be a major concern for seismic activity. According to the USGS, there is a 72% chance of a magnitude 6.7 or greater earthquake striking the San Francisco Bay Area before March. Number 2. Tennessee. This state is part of the New Madrid Seismic Zone, a region of high seismic activity in the central US. This zone is caused by an ancient rift in the crust that has been reactivated by plate motions and glacial rebound. The USGS predicts that there is a 7-10% chance of a magnitude 6 or greater earthquake occurring in this zone in the next 50 days. Before revealing the number 1, remember to subscribe and like the video. Number 1. Alaska. This state is situated on a major plate boundary, where the Pacific Plate is subducting under the North American Plate. This process generates a lot of friction and heat, which can cause volcanic eruptions and earthquakes. The USGS estimates a 12% chance of an earthquake in Alaska soon. And you? Are you in one of these states and are you taking caution now? Let me know in the comments."
7352790674686676241,"Wake up, it's the first of the month, I watch my G-G-G-G-G-G-G-G-G-G-G-G-G-G-G-G-G
"
7355844952514940190,"Pardon me, young man, excuse the shit out of my goddamn French, but did you just threaten me?
"
7358796902244125957,"Who are you playing with, sweetie? Amanda. Huh? Oh! Who are you? I'm Amanda. I'm six.
"
7339645275834780974,"What would America do? What would America do, Margaret, if you faced the equivalent of 29 11s, 50,000 Americans slaughtered in one day, 10,000 Americans, including mothers and children, held hostage, would you not be doing what Israel is doing? You'd be doing a hell of a lot more. And all Americans that I talk to, nearly all say that. So Israel has gone to extraordinary lengths, calling up people, civilians, Palestinians in Gaza, telling them, leave your home, sending pamphlets. We have done that effort. Hamas tries to keep them at gunpoint. We'll clear them out of harm's way. We'll complete the job and achieve total victory, which is necessary to give a secure future for Israel, a better future for Gaza, a better future for the Middle East, and a setback for the Iran terror axis. That's in all our interest. It's in America's interest, too."
7322303826210458922,"
"
7359165021043100946,"Diam seperti pemalu, bergerak menjadi menantunya emakmu
"
7331806873064197382,"IT CAME! IT FINALLY CAME! Ha ha! The big one.
"
7357819177874328838,"That secret, that nobody, nobody, nobody knows
"
7327648869951507717,"
"
7354088322777500970,"Doesn't even have to try You know, you really made me hate myself
"
7359950400755109126,"I'll be the one, oh girl So let's all jump up super high High up in the sky Jump up, we're up like that, yeah You know that you're my super
"
7340297272623713541,"Israel, like other countries in the region, is a sovereign country that makes its own decisions. The United States does not dictate to Israel what it must do, just as we don't dictate to any country what it must do. We present what we believe are the – we present what the – we believe are the – good one, Matt. We present – no, I mean, but come on, yeah. We present – stand-up hour in the briefing room.
"
7359160951213493510,"Hola, Sr. George, ¿cuánto paga el nuevo hombre? ¿20 dólares? No, es demasiado. No es un buen operador. No está haciendo nada."
7326669380983541023,"Strawberry off the end of a tomato pin cushion is actually filled with abrasive material to sharpen your pins
"
7346668378683231531,"Yeah, I came in with a saw. Yeah, I came in with a saw. Bitch, I, bitch, I fled Red Rock. Yeah, bitch, I fled Red Rock. Yeah, yeah, I came in with a saw.
"
7359911073933233409,"Ya, ya me está gustando más de lo normal Todos mis sentidos van pidiendo más Eso hay que tomarlo sin ningún apuro Despacito Quiero respirar tu corazón
"
7341262230807121157,".
"
7335905918460169515,"The day the music died.
"
7350461995956636971,"Oh No
"
7360260508760476933,"اشتركوا في القناة
"
7344116716881956139,"So Babylon was an ancient city that was thought to be the first ever city to reach a population of over 200,000 people. It was founded more than 4,000 years ago and is located in modern-day Iraq on the lower Euphrates River in southern Mesopotamia. And it's known for building one of the seven wonders of the world, the Hanging Gardens of Babylon. It had layers of gardens going up of a huge variety of trees, shrubs, and vines and was on a green mountain of mud bricks. This thing was huge. It was also the place where they believed the Old Testament story of the Tower of Babel happened. Where, you know, they were trying to build the huge tower to reach heaven and then God made them all speak different languages and they couldn't finish it. In modern-day, after the 2003 invasion of Iraq, the U.S. built a military base on the ruins of Babylon, which was said to cause major damage to the archaeological site. So enter your own conspiracy there. It's kind of weird. Follow for more."
7349353892817145131,".
"
7328894809270439214,"
"
7331801541977967877,"And when I'm back in Chicago, I'll see you there.
"
7342131079178128686,"Live with Rodriguez, that little Mexican girl, they be cryin'. Zero out of 10."
7337843205934779690,"Oh no. There she goes. Oh my god! Slow, slow, slow. Stop, stop, stop. Give me that! Don't take his coke! Excuse me, I asked for a large. This is a small. Oh wait. Whoa, is that how they make large? What? I don't want to tip you. Ugh. Dude, hey. What are you doing, man? Hey, wait, wait, wait. What? No! I asked for a vanilla cone, sir. Oh, I got you, sir. What are you doing? Oh my god! What the heck? Oh my god. What are you doing? Oh my god. Oh my god.
"
.DS_Store,
7338889979269106986,"You have been promoted. You are now one of my elite employees.
"
7349363921565830443,"Who are you playing with, sweetie? Amanda. Huh? Oh! Who are you? I'm Amanda. I'm six.
"
7351753477753720080,"이 소리는 스모ONE 그래 뜸laugh
"
7344159041528122666,"Mr. President, it's so good to see you, sir. Melania. Hi, Melania. 
"
7359223004351499525,
7327138170875743530,200°C-392°F 15〜20分
7354062436187639083,being married to your best friend is like this is i'm telling you my wife and i've been doing this for 30 minutes ready okay here we go here we go don't you ever talk like that to me you yeah and how about next time you come to me you just yeah that's what i thought oh don't you ever
7341190849688128811,"Cause I, cause I, I don't know how to feel
"
7349456633438719238,"Thank you for watching!
"
7327215712529927444,"Hey girl, do you like me a little bit? No, I don't even like you a little bit Come on girl, do you like me a little bit? Huh, not even a little bit Wait, don't you like me a little bit? Ew, I don't even like you a little bit Huh, I heard you like me a little bit Um, well maybe just a little bit Woah, ohhhh
"
7330335200347573512,"Six gallons and over the last two nights they've had 20 mommy showers! After five, five, four years they've appointed.."
7349710379490037023,"Hey, your mom has four kids, North, South, East, what's the name of the fourth kid? My mom doesn't have four kids. Okay, in this, she does in this. Okay, so there's a riddle. And we're not named that. Okay, your mom has four kids, North, South, East, what's the name of the fourth kid? West? No, that's not it. This is super easy. Your mom has four kids, right? North, South, East. What's the name of the fourth kid? West. North, South, East, West. Where are you getting that? Because you're just, you're saying North, South, East, only one left is West, unless you want to add like some spice into it and like do like Northeast or something. You're thinking too hard on this. Your mom has four kids, North, South, East, what's the name of the fourth kid? West. Why are you thinking it's West? Because you're saying North, South, East, the only one left is West. We don't even, we don't even live in the West. Why are we talking about coordinates here? We don't even live in the West, come on. So?
"
7341401626202115370,"i want you i need you oh god don't take these beautiful things that i've got please stay i want you i need you oh god don't
"
7336805012275842347,"I give her all my love, that's all I do And if you saw my love, you'd love her too
"
